,Unnamed: 0,Site_EUI,pos,Tax_Parcel,Years_Repo,Site_Energ,Gross_Sq_F,GHG_Emissi,ZIP,ShapeSTLen,EnergyStar,Pct_Gas,Reported,Pct_Electr,Address,GHG_Intens,Year_Built,Property_T,Water_Inte
504,504,106.1," -71.0801048135724,42.2926908417522",Not Available,2016,16281771.5,153460.0,946.6,2124,2257.47486,50,0.885,Municipal,0.115,155 Talbot Ave.,6.2,1971,K-12 School,2.0
505,505,54.0," -71.0951171062972,42.28235305",Not Available,2016,6531993.5,120944.0,406.6,2126,2051.497669,91,0.790616,Municipal,0.209384,20 Outlook Rd.,3.4,1930,K-12 School,0.0
506,506,45.3," -71.0856584210526,42.3215110526316",Not Available,2016,3450534.7,76220.0,204.6,2119,990.54629,99,0.85836,Municipal,0.14164,131 Walnut Ave.,2.7,1912,K-12 School,0.0
507,507,75.7," -71.0756449204526,42.3076081944029",Not Available,2016,10898471.3,144008.0,760.9,2121,1919.436401,42,0.617132,Municipal,0.382868,264 Columbia Rd.,5.3,2002,K-12 School,0.0
508,508,59.5," -71.1523127333333,42.2942346666667",Not Available,2016,1469152.6,24708.0,91.0,2132,487.524455,94,0.798488,Municipal,0.201512,170 Russett Rd.,3.7,1028,K-12 School,0.0
509,509,87.7," -71.1612857445571,42.3509653142322",Not Available,2016,1169657.3,13336.0,79.0,2135,402.545583,63,0.669085,Municipal,0.330915,50 Beechcroft St.,5.9,1926,K-12 School,0.0
510,510,67.3," -71.1319779866603,42.30589040659",Not Available,2016,1503475.8,22336.0,93.0,2130,598.97808,91,0.799148,Municipal,0.200852,130 Louders Ln.,4.2,1941,K-12 School,0.0
511,511,72.8," -71.0708704630087,42.3000388305335",Not Available,2016,10276509.2,141091.0,636.6,2124,1974.566918,82,0.797654,Municipal,0.202346,35 Westville St.,4.5,1971,K-12 School,0.0
512,512,71.0," -71.0692696937495,42.3252750967931",Not Available,2016,1962841.0,27642.0,117.5,2119,462.76692,90,0.845153,Municipal,0.154847,150 Norfolk Ave.,4.3,1905,K-12 School,0.0
513,513,54.9," -71.0622767946518,42.3078918497468",Not Available,2016,4225350.4,76974.0,253.3,2122,844.6477,95,0.843457,Municipal,0.156543,24 Parish St.,3.3,1905,K-12 School,0.0
514,514,53.0," -71.1035973263725,42.2757444",Not Available,2016,9061637.6,171035.0,593.0,2126,2057.667066,92,0.71742,Municipal,0.28258,100 Hebron St.,3.5,1977,K-12 School,0.0
515,515,39.7," -71.0344456666667,42.3686874444444",Not Available,2016,3137483.0,79082.0,212.1,2128,931.318541,97,0.668,Municipal,0.332,122 Cottage St.,2.7,1926,K-12 School,0.9
516,516,56.5," -71.0738642857143,42.3443788571429",Not Available,2016,4422135.5,78258.0,265.1,2116,1574.683249,94,0.843371,Municipal,0.156629,90 Warren Ave.,3.4,1959,K-12 School,0.0
517,517,68.6," -71.0993194461316,42.3432588272336",Not Available,2016,1359052.6,19819.0,80.9,2215,427.827047,93,0.852579,Municipal,0.147421,97 Peterborough St.,4.1,1929,K-12 School,0.0
518,518,51.4," -71.1065724,42.3500102",Not Available,2016,889714.2,17299.0,54.0,2215,321.20729,99,0.825434,Municipal,0.174566,50 St. Marys St.,3.1,1923,K-12 School,0.0
519,519,65.5," -71.1013441683457,42.3167670212524",Not Available,2016,2088325.8,31892.0,126.4,2119,512.831331,92,0.829708,Municipal,0.170292,164 School St.,4.0,1904,K-12 School,0.0
520,520,61.3," -71.0909949,42.276885",Not Available,2016,13120930.3,214093.0,945.5,2122,553.145149,62,0.566,Municipal,0.434,Mildred Ave.,4.4,2002,K-12 School,0.0
521,521,51.4," -71.098295,42.330071",Not Available,2016,3311164.8,64400.0,204.1,2120,703.183934,96,0.804762,Municipal,0.195238,67 Alleghany St.,3.2,1925,K-12 School,0.0
522,522,49.8," -71.1411034070743,42.2808355141561",Not Available,2016,808497.8,16248.0,51.6,2131,335.130481,98,0.754238,Municipal,0.245762,236 Beech St.,3.2,1932,K-12 School,0.0
523,523,78.0," -71.0871644081633,42.329838",Not Available,2016,70963143.4,909764.0,4960.9,2120,6826.163469,13,0.615095,Municipal,0.384905,75 Malcolm X Boulevard,5.5,1972,K-12 School,0.0
524,524,147.2," -71.049353,42.293856",Not Available,2016,21719949.8,147548.0,1258.9,2122,1681.548995,19,0.888968,Municipal,0.111032,1 Worrell St.,8.5,1973,K-12 School,0.0
525,525,48.0," -71.03811136,42.37817252",Not Available,2016,1182465.2,24648.0,76.4,2128,400.88886,97,0.736935,Municipal,0.263065,33 Trenton St.,3.1,1932,K-12 School,0.0
526,526,120.9," -71.0622597659458,42.2934884368318",Not Available,2016,3674063.5,30381.0,207.7,2122,1542.007379,58,0.921732,Municipal,0.078268,1669 Dorchester Ave.,6.8,1957,K-12 School,0.0
527,527,83.0," -71.1465111483206,42.2628300330348",Not Available,2016,9259064.3,111592.0,601.9,2132,1890.130259,50,0.727536,Municipal,0.272464,175 West Boundary Rd,5.4,1972,K-12 School,0.0
528,528,85.3," -71.0609503,42.3467181",Not Available,2016,12103860.3,141872.0,827.5,2119,564.989129,33,0.650404,Municipal,0.349596,906 Albany St.,5.8,2002,K-12 School,0.0
529,529,58.5," -71.0342413333333,42.374906",Not Available,2016,2052648.7,35100.0,124.8,2128,463.493281,95,0.824155,Municipal,0.175845,218 Marion St.,3.6,1905,K-12 School,0.0
530,530,99.1," -71.115553,42.294628",Not Available,2016,3924937.0,39586.0,229.0,2130,815.861438,68,0.880243,Municipal,0.119757,25 Walk Hill St.,5.8,1899,K-12 School,0.0
531,531,63.1," -71.03059125,42.33228875",Not Available,2016,2444832.1,38774.0,144.1,2127,465.643911,94,0.866849,Municipal,0.133151,745 E. Seventh St.,3.7,1904,K-12 School,0.0
532,532,53.5," -71.1178793629638,42.2856261321207",Not Available,2016,1074010.4,20062.0,68.5,2131,431.626889,96,0.755393,Municipal,0.244607,40 Philbrick St.,3.4,1913,K-12 School,0.0
533,533,67.9," -71.0811192,42.3327667",Not Available,2016,14390775.4,212079.0,1037.6,2111,1358.662144,50,0.564862,Municipal,0.435138,885 Washington St.,4.9,1976,K-12 School,0.0
534,534,46.5," -71.068267018576,42.3489570743041",Not Available,2016,819771.0,17640.0,56.5,2116,287.560779,96,0.638227,Municipal,0.361773,20 Church St.,3.2,1999,K-12 School,0.0
535,535,44.6," -71.0811192,42.3327667",Not Available,2016,756864.6,16960.0,56.5,2111,463.857634,94,0.505374,Municipal,0.494626,900 Washington St.,3.3,2000,K-12 School,0.0
536,536,54.3," -71.1093045390071,42.3095776",Not Available,2016,5913989.7,108832.0,338.0,2136,1233.450344,96,0.907374,Municipal,0.092626,15 Everett St,3.1,1902,K-12 School,0.0
537,537,71.7," -71.1234057059227,42.2425009084141",Not Available,2016,2886006.7,40268.0,174.6,2136,855.978949,87,0.831079,Municipal,0.168921,95 Needham Rd.,4.3,1967,K-12 School,0.0
538,538,88.3," -71.0766369,42.307077",Not Available,2016,4731422.1,53585.0,273.4,2125,669.766535,77,0.893093,Municipal,0.106907,750 Columbia Rd.,5.1,1903,K-12 School,0.0
539,539,41.0," -71.0868185,42.2816608",Not Available,2016,1339451.7,32706.0,80.8,2124,484.341972,100,0.835342,Municipal,0.164658,429 Norfolk St.,2.5,1919,K-12 School,0.0
540,540,58.2," -71.0587522120588,42.3756161138952",Not Available,2016,5437458.6,93374.0,326.7,2132,1396.020004,92,0.840319,Municipal,0.159681,20 Mt. Vernon St.,3.5,1919,K-12 School,0.0
541,541,49.6," -71.0780648,42.3506369",Not Available,2016,1804638.1,36400.0,130.7,2116,339.158209,89,0.557175,Municipal,0.442825,150 Newbury St.,3.6,1885,K-12 School,0.0
542,542,98.7," -71.044312,42.3334986470588",Not Available,2016,15818863.7,160270.0,918.0,2127,1677.24537,51,0.887333,Municipal,0.112667,95 G St.,5.7,1901,K-12 School,0.0
543,543,57.2," -71.1262659711283,42.2863205613415",Not Available,2016,2811109.5,49105.0,168.4,2131,805.556959,95,0.844329,Municipal,0.155671,15 Basile St.,3.4,1931,K-12 School,0.0
544,544,59.5," -71.1451392919741,42.3499416109398",Not Available,2016,6733926.3,113199.0,409.4,2135,953.739395,89,0.823992,Municipal,0.176008,20 Warren St.,3.6,1895,K-12 School,0.0
545,545,38.3," -71.0766592105263,42.277033",Not Available,2016,1970355.4,51389.0,124.8,2126,707.616013,99,0.766,Municipal,0.234,1060 Morton St.,2.4,1931,K-12 School,0.0
546,546,53.7," -71.0803258272282,42.281634614511",Not Available,2016,4051076.5,75508.0,251.2,2124,1186.852566,94,0.795937,Municipal,0.204063,100 Maxwell St.,3.3,1892,K-12 School,0.0
547,547,64.3," -71.0913389,42.330097",Not Available,2016,5343246.0,83120.0,322.0,2119,1216.54935,88,0.836196,Municipal,0.163804,205 Roxbury St.,3.9,1937,K-12 School,0.0
548,548,62.5," -71.0970566173331,42.3328805523113",Not Available,2016,4002716.5,64091.0,244.6,2120,1045.681996,90,0.816695,Municipal,0.183305,40 Smith St.,3.8,1959,K-12 School,0.0
549,549,86.9," -71.0880355007555,42.3156495",Not Available,2016,6921174.8,79600.0,426.3,2121,1574.831545,61,0.805514,Municipal,0.194486,135 Humboldt Ave.,5.4,1969,K-12 School,0.0
550,550,67.4," -71.0379102,42.3348094",Not Available,2016,8090846.8,120000.0,506.1,2127,1732.563084,77,0.783713,Municipal,0.216287,650 E. Fourth St.,4.2,1972,K-12 School,0.0
551,551,128.4," -71.0401279813084,42.37851",Not Available,2016,21704519.2,169000.0,1232.4,2128,2528.441745,35,0.915924,Municipal,0.084076,312 Border St.,7.3,1975,K-12 School,0.0
552,552,39.3," -71.0982069848515,42.3136207693619",Not Available,2016,2333147.0,59330.0,142.6,2129,1241.109849,99,0.816322,Municipal,0.183678,50 School St.,2.4,1963,K-12 School,0.0
553,553,51.2," -71.0821745,42.3266776875",Not Available,2016,2834806.9,55351.0,181.6,2119,738.942813,94,0.748975,Municipal,0.251025,20 Kearsarge Ave.,3.3,1929,K-12 School,0.0
554,554,61.9," -71.069993240093,42.2809405028306",Not Available,2016,6013406.3,97130.0,355.6,2124,1260.822602,91,0.86204,Municipal,0.13796,18 Croftland Ave,3.7,1932,K-12 School,0.0
555,555,51.8," -71.1553676956522,42.3477564347826",Not Available,2016,2122861.0,41016.0,131.2,2135,489.061459,96,0.800571,Municipal,0.199429,54 Dighton St.,3.2,1901,K-12 School,0.0
556,556,51.8," -71.0750482603259,42.3181624695788",Not Available,2016,2251120.3,43456.0,140.6,2125,673.041157,96,0.785742,Municipal,0.214258,35 Brookford St.,3.2,1911,K-12 School,0.0
557,557,491452.2," -71.0573118144643,42.3564951519509",Not Available,"2014, 2015, 2016",3577280256.0,7279.0,237658.1,2110,354.050571,1,0.000326,Yes,0.001359,159-175 Devonshire St.,32649.8,1908,Hotel,622.173375
558,558,46.1," -71.1013871817686,42.3184206780378",Not Available,"2014, 2015, 2016",6458233.7,140197.0,381.5,2115,1017.523204, ,0.86344,Yes,0.13656,76 Atherton Street,2.7,1910,College/University,0.928693
559,559,0.0," -71.0595677,42.3604823", ,2014,0.0,0.0,0.0,2110,541.12033, ,0.0,No,0.0, ,0.0, , ,0.0
560,560,0.0," -71.0595677,42.3604823", ,2014,0.0,0.0,0.0,2110,454.997857, ,0.0,No,0.0, ,0.0, , ,0.0
561,561,0.0," -71.0595677,42.3604823", ,2014,0.0,0.0,0.0,2127,489.812932, ,0.0,No,0.0, ,0.0, , ,0.0
562,562,434.4," -71.0668827925055,42.383105221192",0201804000 0201802000,"2014, 2015, 2016",78239219.5,180096.0,4703.6,2129,1769.957363,4,0.839496,Yes,0.160504,465 Medford Street,26.1,1920,Office,1.828469
563,563,220.2," -71.0672206448385,42.3643363232281",Not Available,"2014, 2015, 2016",59444712.0,270000.0,4692.5,2114,694.842578, ,0.0,Yes,0.413258,51 Blossom,17.4,1999,Other - Specialty Hospital,24.917407
564,564,311.4," -71.061542,42.3498497","305251000,305254000,305253000,  305252000","2014, 2015, 2016",90403557.1,290327.0,7142.2,2111,999.154793, ,0.000275,Yes,0.415499,136 Harrison Avenue,24.6,1940,Laboratory,39.576064
565,565,219.1," -71.0668144166667,42.3383831944444",0801159000 0801161000 0801154010,"2014, 2015, 2016",23104149.3,105462.0,1769.6,2118,865.761652, ,0.461611,Yes,0.537791,549 Albany Street,16.8,1895,Laboratory,3.037113
566,566,86.3," -71.1064048,42.3501002",Not Available,2016,3021635.0,35000.0,219.0,2215,555.998446, ,0.555957,Municipal,0.444043,989 Commonwealth Ave,6.3,2000,Social/Meeting Hall,0.0
567,567,68.2," -71.0112592971612,42.3897622612119",Not Available,2016,767300.0,11250.0,40.8,2128,488.19445, ,1.0,Municipal,0.0,86 Boardman St,3.6,2000,Social/Meeting Hall,0.0
568,568,78.9," -71.1473095976724,42.2870812923645",Not Available,2016,1467970.9,18600.0,98.1,2132,424.463062, ,0.685504,Municipal,0.314496,1716 CENTRE ST,5.3,2000,Social/Meeting Hall,0.0
569,569,142.8," -71.0376106470588,42.3722955882353",Not Available,2016,3554759.6,24896.0,213.3,2128,468.097456, ,0.842279,Municipal,0.157721,113 PARIS ST,8.6,2000,Fitness Center/Health Club/Gym,0.0
570,570,27.1," -71.0615173473504,42.3810704280912",Not Available,2016,1746200.2,64320.0,92.7,2129,601.793341, ,1.0,Municipal,0.0,44 Terminal St,1.4,2000,Fitness Center/Health Club/Gym,0.0
571,571,76.2," -71.126765517218,42.2856896725072",Not Available,2016,2817050.1,36960.0,195.5,2131,433.591457, ,0.627145,Municipal,0.372855,6 Cummins Highway,5.3,2000,Social/Meeting Hall,0.0
572,572,17.4," -71.0679047566641,42.3816645510833",Not Available,2016,172783.7,9936.0,16.7,2129,250.899193, ,0.0,Municipal,1.0,345 Bunker Hill St,1.7,2000,Fitness Center/Health Club/Gym,0.0
573,573,271.7," -71.1384574252593,42.3603057",Not Available,2016,3124895.3,11500.0,172.3,2135,530.966926, ,0.953568,Municipal,0.046432,108 Holton Street,15.0,2000,Fire Station,0.0
574,574,141.5," -71.1361335466293,42.35378365",Not Available,2016,1796078.2,12696.0,124.1,2134,343.214717, ,0.634271,Municipal,0.365729,460 Cambridge St,9.8,2000,Fire Station,0.0
575,575,89.2," -71.1203817058824,42.2552362352941",Not Available,2016,1432923.4,16062.0,93.1,2136,328.558308, ,0.727883,Municipal,0.272117,60 Fairmount Ave,5.8,2000,Fire Station,0.0
576,576,60.2," -71.0811192,42.3327667",Not Available,2016,1077427.5,17912.0,71.7,2132,407.776437, ,0.692947,Municipal,0.307053,5115 WASHINGTON ST,4.0,2000,Fire Station,0.0
577,577,169.2," -71.0593137,42.3499315",Not Available,2016,422955.0,2500.0,40.9,2111,215.62349, ,0.0,Municipal,1.0,117 Kneeland St,16.4,2000,Fire Station,0.0
578,578,133.7," -71.0529107354817,42.3548008328201",Not Available,"2014, 2015, 2016",4019443.6,30052.0,283.8,2110,1487.270297, ,0.599262,Municipal,0.400738,125 Purchase St,9.4,2000,Fire Station,0.0
579,579,267.3," -71.0952519,42.290768",Not Available,2016,6683157.7,25000.0,376.5,2130,3294.03786, ,0.894802,Municipal,0.044274,190 Morton Street,15.1,2000,Other,0.0
580,580,216.8," -71.0602524,42.3582926",Not Available,2016,39026592.9,180000.0,2929.5,2120,1254.023551, ,0.496928,Municipal,0.503072,1199 Tremont St,16.3,2000,Police Station,0.0
581,581,173.7," -71.0809348571429,42.3189884489796",Not Available,2016,3473407.2,20000.0,233.7,2119,412.410785, ,0.675245,Municipal,0.324755,3 Edgewood St,11.7,2000,Police Station,0.0
582,582,238.7," -71.069288125,42.339523375",Not Available,2016,6498323.4,27224.0,440.8,2118,490.793273, ,0.662648,Municipal,0.337352,650 Harrison Ave,16.2,2000,Police Station,0.0
583,583,149.9," -71.0811192,42.3327667",Not Available,2016,2210307.1,14750.0,153.1,2130,396.418505, ,0.629641,Municipal,0.370359,3347 Washington St,10.4,2000,Police Station,0.0
584,584,120.2," -71.0811192,42.3327667",Not Available,2016,4146747.3,34500.0,309.2,2119,627.541514, ,0.508326,Municipal,0.491674,2400 Washington St,9.0,2000,Police Station,0.0
585,585,79.6," -71.0730302244898,42.3337342244898",Not Available,2016,7746126.9,43510.0,794.4,2118,386.202765, ,0.0,Municipal,1.0,754 Albany Street,7.7,2000,Urgent Care/Clinic/Other Outpatient,0.0
586,586,0.0," -71.063198,42.340076",Not Available,2016,0.0,100.0,0.0,2127,304.128744, ,0.0,Municipal,0.0,300 Frontage Road,0.0,2000,Urgent Care/Clinic/Other Outpatient,0.0
587,587,0.0," -71.073176,42.333575",Not Available,2016,0.0,100.0,0.0,2126,1166.024622, ,0.0,Municipal,0.0,784 Massachusetts Ave,0.0,2000,Residence Hall/Dormitory,0.0
588,588,100.3," -71.1283418100481,42.3598349878563",Not Available,2016,2006627.0,20000.0,139.6,2134,919.768211, ,0.622886,Municipal,0.377114,300 North Harvard St,7.0,2000,Library,0.0
589,589,85.9," -71.163462,42.352444",Not Available,2016,693647.1,8072.0,44.1,2135,327.699425, ,0.759031,Municipal,0.240968,319 Faneuil Street,5.5,2000,Library,0.0
590,590,84.9," -71.0277325454545,42.3783613333333",Not Available,2016,1272995.4,15000.0,103.1,2128,675.736719, ,0.361431,Municipal,0.638569,365 Bremen Street,6.9,2013,Library,0.0
591,591,115.0," -71.0971191666667,42.320697",Not Available,2016,1979302.1,17208.0,128.0,2135,589.16294, ,0.734804,Municipal,0.265196,40 Academy Rd,7.4,2000,Library,0.0
592,592,259.4," -71.1236941100194,42.2531842400872",Not Available,2016,778238.9,3000.0,56.7,2136,427.179333, ,0.31854,Municipal,0.239446,58 Dana Ave,18.9,2000,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",0.0
593,593,94.7," -71.0629700746204,42.3116582924428",Not Available,2016,1515034.5,16000.0,92.7,2125,506.496544, ,0.815031,Municipal,0.184969,160 Hancock St,5.8,2000,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",0.0
594,594,13.0," -71.072611,42.289525",Not Available,2016,234441.9,18000.0,22.7,2119,311.359574, ,0.0,Municipal,1.0,2 Norfolk St,1.3,2000,Urgent Care/Clinic/Other Outpatient,0.0
595,595,112.3," -71.067448,42.314751",Not Available,2016,1527900.3,13600.0,89.7,2125,449.968755, ,0.871,Municipal,0.129,500 Columbia Rd,6.6,2000,Urgent Care/Clinic/Other Outpatient,0.0
596,596,10.2," -71.0613901912503,42.3624903016752",Not Available,2016,325914.2,32000.0,31.5,2114,760.119611,100,0.0,Municipal,1.0,41 New Chardon St,1.0,2000,Residence Hall/Dormitory,0.0
597,597,9.9," -71.0717832727273,42.3326152424242",Not Available,2016,441376.4,44719.0,42.7,2118,642.063999,100,0.0,Municipal,1.0,112 Southampton St,1.0,2000,Office,0.0
598,598,0.0," -71.0732515069324,42.2706510792592",Not Available,2016,0.0,12300.0,0.0,2136,352.153747, ,0.0,Municipal,0.0,26 Central Ave,0.0,2000,Other,0.0
599,599,0.0," -71.065204,42.3602572857143",Not Available,2016,0.0,4500.0,0.0,2114,161.810493, ,0.0,Municipal,0.0,46 Joy St,0.0,2000,Museum,0.0
600,600,70.1," -71.1786598556366,42.2782301005678",Not Available,2016,8370470.6,119454.0,683.1,2132,1726.453468,10,0.347,Municipal,0.653,201 Rivermoor St,5.7,2000,Non-Refrigerated Warehouse,0.0
601,601,0.0," -71.0811192,42.3327667",Not Available,2016,0.0,14088.0,0.0,2109,304.824732, ,0.0,Municipal,0.0,206 Washington St,0.0,2000,Office,0.0
602,602,40.7," -71.0642158333333,42.3343200833333",Not Available,2016,1877170.6,46154.0,161.7,2118,750.765585, ,0.172014,Municipal,0.691572,200 Frontage Rd,3.5,2000,Other - Public Services,0.0
603,603,197.0," -71.0638843757496,42.35546545",Not Available,2016,169800.0,862.0,9.0,2111,117.406854, ,1.0,Municipal,0.0,148 TREMONT ST,10.5,2000,Other - Recreation,0.0
604,604,0.0," -71.0595677,42.3604823", ,"2014, 2015",0.0,0.0,0.0,2118,1277.759802, ,0.0,No,0.0, ,0.0, , ,0.0
605,605,89.8," -71.0589449,42.356731",304630010,"2014, 2015, 2016",14972330.7,166700.0,1336.3,2108,850.743482,46,0.0,Yes,0.753152,350 Washington Street,8.0,1965,Retail Store,21.478704
606,606,164.7," -71.0617875714286,42.3502552040816",305371000,"2014, 2015, 2016",22037932.5,133787.0,1788.6,2111,556.140102, ,0.0,Yes,0.486365,145 Harrison Avenue,13.4,1986,College/University,14.756292
607,607,1.9," -71.0351411,42.3393188",603406000,"2014, 2015, 2016",486700.9,261600.0,47.1,2127,2750.327194, ,0.0,Yes,1.0,776 Summer Street,0.2,1898,Energy/Power Station,5.125
608,608,0.0," -71.0595677,42.3604823", ,2014,0.0,0.0,0.0,2215,886.781323, ,0.0,No,0.0, ,0.0, , ,0.0
609,609,0.0," -71.0595677,42.3604823", ,"2014, 2015",0.0,0.0,0.0,2113,684.441977, ,0.0,No,0.0, ,0.0, , ,0.0
610,610,71.7," -71.0943756,42.3314096",Not Available,"2014, 2016",10568865.2,147336.0,907.8,2111,508.854338,53,0.10418,Yes,0.687883,150 Tremont,6.2,1908,Residence Hall/Dormitory,35.095971
611,611,134.2," -71.1609935322186,42.2790974788915",Not Available,"2014, 2016",23592909.5,175791.0,1780.4,2114,732.268382, ,0.003251,Yes,0.341553,41 Temple Street,10.1,1920,College/University,10.691674
612,612,46.4," -71.0759604,42.3471078",00574000 00572000,"2014, 2016",17229966.7,371000.0,1666.9,2116,1197.641478,95,0.0,Yes,1.0,131 Dartmouth Street,4.5,2003,Office,30.138275
613,613,260.3," -71.0627901631855,42.35049565",305380000,"2014, 2015, 2016",86027732.1,330486.0,6377.1,2111,732.642886, ,0.0,Yes,0.254726,1 Kneeland Street,19.3,1973,College/University,16.750483
614,614,95.9," -71.062304,42.3483995",305081000,"2014, 2015, 2016",5779672.7,60284.0,395.2,2111,855.674748, ,0.650277,Yes,0.349723,200 Harrison Avenue,6.6,1951,College/University,31.301838
615,615,60.1," -71.0584536923077,42.3569944615385",303907000,"2014, 2015, 2016",13539177.7,225294.0,1186.3,2210,857.763347,89,0.0,Yes,0.699214,10 Milk Street,5.3,1903,Office,9.764574
616,616,0.0," -71.0595677,42.3604823", ,"2014, 2015",0.0,0.0,0.0,2116,512.546193, ,0.0,No,0.0, ,0.0, , ,0.0
617,617,117.7," -71.060403375,42.35247075",304510000,"2014, 2015, 2016",8449879.9,71800.0,636.4,2111,433.30884,42,0.491288,Yes,0.508712,72 Essex Street,8.9,1899,Office,67.150418
618,618,63.0," -71.0534198,42.3565617",Not Available,"2014, 2015, 2016",22976963.6,364493.0,2155.6,2110,511.516744,84,0.0,Yes,0.903431,265 Franklin Street,5.9,1984,Office,11.651801
